date,Solar Power（kW）,energy_consumption,EPS Load Power（kW）,Battery Power（kW）,Grid Power（kW）,Weather,Charge Power（kW）,Export Power（kW）,Discharge Power（kW）,Import Power（kW）,SOC（%）
2024/08/10 12:20:00,2.57,1.88,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 12:25:00,2.81,2.16,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 12:30:00,2.63,1.92,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 12:35:00,2.65,2.0,0.0,0.0,0.02,,,,,0.02,100.0
2024/08/10 12:40:00,2.78,2.13,0.0,0.0,0.02,,,,,0.02,100.0
2024/08/10 12:43:38,,,,,,Cloudy,,,,,
2024/08/10 12:45:00,2.04,1.38,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 12:50:00,3.07,2.43,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/10 12:55:00,2.47,1.84,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 13:00:00,2.33,1.68,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 13:05:00,2.38,1.61,0.0,0.0,-0.04,,,0.04,,,100.0
2024/08/10 13:10:00,2.18,1.51,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 13:15:00,2.65,1.99,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 13:20:00,3.48,2.88,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 13:25:00,1.43,0.79,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/10 13:30:00,1.29,0.68,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 13:35:00,2.04,1.35,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 13:40:00,7.04,1.59,0.0,-4.83,0.07,,4.83,,,0.07,100.0
2024/08/10 13:45:00,2.87,2.02,0.0,0.0,0.06,,4.83,,,0.06,100.0
2024/08/10 13:50:00,2.65,1.88,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 13:55:00,2.67,1.97,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 14:00:00,2.94,2.19,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 14:05:00,2.34,1.67,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 14:10:00,2.34,1.64,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 14:15:00,2.84,2.25,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 14:20:00,2.95,2.29,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 14:25:00,2.64,1.98,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 14:30:00,2.67,1.99,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/10 14:35:00,2.39,1.68,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 14:40:00,2.6,1.91,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 14:45:00,2.4,1.74,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 14:50:00,2.75,1.72,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/10 14:55:00,2.91,2.13,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 15:00:00,3.25,2.44,0.0,0.0,0.09,,,,,0.09,100.0
2024/08/10 15:05:00,2.97,2.27,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 15:10:00,3.48,2.75,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 15:15:00,2.93,2.29,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 15:20:00,2.73,2.09,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 15:25:00,3.11,2.49,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 15:30:00,2.82,2.27,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 15:35:00,2.95,2.26,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 15:40:00,3.33,2.69,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 15:43:44,,,,,,Cloudy,,,,,
2024/08/10 15:45:00,3.63,2.97,0.0,0.0,0.15,,,,,0.15,100.0
2024/08/10 15:50:00,3.2,2.44,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 15:55:00,3.49,2.75,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 16:00:00,2.26,1.5,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/10 16:05:00,2.68,1.91,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 16:10:00,2.85,2.03,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 16:15:00,2.98,2.18,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 16:20:00,3.61,2.82,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 16:25:00,3.34,2.65,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 16:30:00,3.36,2.65,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/10 16:35:00,2.93,2.2,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 16:40:00,3.19,2.42,0.0,0.0,0.02,,,,,0.02,100.0
2024/08/10 16:45:00,3.5,2.76,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 16:50:00,3.9,3.23,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 16:55:00,3.29,2.63,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 17:00:00,3.91,3.26,0.0,0.0,0.09,,,,,0.09,100.0
2024/08/10 17:05:00,3.42,2.7,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/10 17:10:00,3.87,3.14,0.0,0.0,0.1,,,,,0.1,100.0
2024/08/10 17:15:00,2.51,1.86,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 17:20:00,2.78,1.98,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 17:25:00,3.5,2.8,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 17:30:00,3.98,3.24,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 17:35:00,3.63,2.98,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/10 17:40:00,4.31,3.63,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 17:45:00,3.4,2.66,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 17:50:00,4.4,3.67,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 17:55:00,4.65,3.71,0.0,0.0,-0.04,,,0.04,,,100.0
2024/08/10 18:00:00,3.99,3.05,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/10 18:05:00,4.95,4.25,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/10 18:10:00,3.2,2.64,0.0,0.0,0.12,,,,,0.12,100.0
2024/08/10 18:15:00,3.89,3.27,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/10 18:20:00,2.74,2.07,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/10 18:25:00,2.82,2.29,0.0,0.0,0.14,,,,,0.14,100.0
2024/08/10 18:30:00,2.79,2.18,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/10 18:35:00,2.51,2.04,0.03,0.12,0.12,,,,0.12,0.12,100.0
2024/08/10 18:40:00,2.98,2.7,0.08,0.31,0.04,,,,0.31,0.04,100.0
2024/08/10 18:43:38,,,,,,Cloudy,,,,,
2024/08/10 18:45:00,2.39,1.85,0.05,0.09,-0.01,,,0.01,0.09,,100.0
2024/08/10 18:50:00,1.92,2.21,0.08,0.69,0.07,,,,0.69,0.07,100.0
2024/08/10 18:55:00,1.51,5.3,0.08,4.16,0.16,,,,4.16,0.16,100.0
2024/08/10 19:00:00,1.12,1.55,0.06,0.83,0.07,,,,0.83,0.07,100.0
2024/08/10 19:05:00,0.2,2.02,0.07,1.91,0.17,,,,1.91,0.17,100.0
2024/08/10 19:10:00,0.22,1.72,0.04,2.58,0.06,,,,2.58,0.06,100.0
2024/08/10 19:15:00,0.27,1.78,0.04,2.68,0.07,,,,2.68,0.07,100.0
2024/08/10 19:20:00,0.22,2.8,0.06,2.97,0.1,,,,2.97,0.1,100.0
2024/08/10 19:25:00,0.25,2.69,0.07,2.74,0.17,,,,2.74,0.17,100.0
2024/08/10 19:30:00,0.24,2.77,0.07,2.85,0.18,,,,2.85,0.18,100.0
2024/08/10 19:35:00,0.19,2.0,0.07,2.04,0.16,,,,2.04,0.16,100.0
2024/08/10 19:40:00,0.1,3.56,0.08,3.59,0.21,,,,3.59,0.21,100.0
2024/08/10 19:45:00,0.15,2.96,0.08,3.0,0.16,,,,3.0,0.16,99.0
2024/08/10 19:50:00,0.1,3.69,0.08,3.78,0.15,,,,3.78,0.15,99.0
2024/08/10 19:55:00,0.05,3.15,0.08,3.28,0.12,,,,3.28,0.12,99.0
2024/08/10 20:00:00,0.04,3.89,0.08,3.78,0.13,,,,3.78,0.13,98.5
2024/08/10 20:05:00,0.02,3.36,0.08,3.4,0.18,,,,3.4,0.18,98.0
2024/08/10 20:10:00,0.0,3.3,0.08,3.36,0.16,,,,3.36,0.16,98.0
2024/08/10 20:15:00,0.0,3.43,0.08,3.51,0.15,,,,3.51,0.15,97.5
2024/08/10 20:20:00,0.0,4.7,0.09,4.79,0.17,,,,4.79,0.17,97.0
2024/08/10 20:25:00,0.0,3.82,0.09,3.85,0.16,,,,3.85,0.16,96.5
2024/08/10 20:30:00,0.0,3.56,0.08,3.63,0.19,,,,3.63,0.19,96.0
2024/08/10 20:35:00,0.0,3.27,0.08,3.34,0.15,,,,3.34,0.15,95.5
2024/08/10 20:40:00,0.0,3.94,0.08,3.48,0.17,,,,3.48,0.17,95.0
2024/08/10 20:45:00,0.0,3.81,0.08,3.36,0.16,,,,3.36,0.16,95.0
2024/08/10 20:50:00,0.0,3.26,0.09,3.28,0.19,,,,3.28,0.19,94.5
2024/08/10 20:55:00,0.0,3.23,0.08,3.27,0.18,,,,3.27,0.18,94.0
2024/08/10 21:00:00,0.0,3.58,0.09,3.65,0.13,,,,3.65,0.13,94.0
2024/08/10 21:05:00,0.0,2.94,0.08,2.98,0.17,,,,2.98,0.17,93.5
2024/08/10 21:10:00,0.0,3.27,0.08,3.31,0.17,,,,3.31,0.17,93.0
2024/08/10 21:15:00,0.0,3.56,0.08,3.66,0.14,,,,3.66,0.14,93.0
2024/08/10 21:20:00,0.0,3.38,0.09,3.37,0.17,,,,3.37,0.17,92.0
2024/08/10 21:25:00,0.0,3.2,0.08,3.24,0.17,,,,3.24,0.17,92.0
2024/08/10 21:30:00,0.0,3.22,0.09,3.35,0.16,,,,3.35,0.16,92.0
2024/08/10 21:35:00,0.0,2.99,0.08,2.99,0.18,,,,2.99,0.18,91.0
2024/08/10 21:40:00,0.0,3.03,0.08,3.03,0.17,,,,3.03,0.17,91.0
2024/08/10 21:43:39,,,,,,Cloudy,,,,,
2024/08/10 21:45:00,0.0,3.16,0.09,3.25,0.16,,,,3.25,0.16,90.5
2024/08/10 21:50:00,0.0,3.39,0.09,3.45,0.17,,,,3.45,0.17,90.0
2024/08/10 21:55:00,0.0,3.23,0.09,3.33,0.14,,,,3.33,0.14,90.0
2024/08/10 22:00:00,0.0,3.23,0.09,3.3,0.19,,,,3.3,0.19,89.5
2024/08/10 22:05:00,0.0,4.11,0.09,4.41,0.15,,,,4.41,0.15,89.0
2024/08/10 22:10:00,0.0,3.05,0.09,3.08,0.16,,,,3.08,0.16,89.0
2024/08/10 22:15:00,0.0,3.29,0.09,3.37,0.17,,,,3.37,0.17,89.0
2024/08/10 22:20:00,0.0,3.34,0.1,3.44,0.17,,,,3.44,0.17,88.5
2024/08/10 22:25:00,0.0,3.02,0.09,3.06,0.16,,,,3.06,0.16,88.0
2024/08/10 22:30:00,0.0,3.17,0.09,3.18,0.16,,,,3.18,0.16,88.0
2024/08/10 22:35:00,0.0,4.68,0.12,4.72,0.17,,,,4.72,0.17,87.5
2024/08/10 22:40:00,0.0,3.25,0.09,3.32,0.18,,,,3.32,0.18,87.0
2024/08/10 22:45:00,0.0,5.45,0.1,5.14,0.25,,,,5.14,0.25,87.0
2024/08/10 22:50:00,0.0,5.32,0.04,4.73,0.16,,,,4.73,0.16,86.5
2024/08/10 22:55:00,0.0,7.47,0.11,7.62,0.16,,,,7.62,0.16,86.0
2024/08/10 23:00:00,0.0,3.83,0.06,3.84,0.09,,,,3.84,0.09,85.0
2024/08/10 23:00:00,0.0,3.83,0.06,3.84,0.09,,,,3.84,0.09,85.0
2024/08/10 23:05:00,0.0,7.42,0.11,7.55,0.16,,,,7.55,0.16,84.5
2024/08/10 23:10:00,0.0,7.25,0.1,7.35,0.15,,,,7.35,0.15,84.0
2024/08/10 23:15:00,0.0,7.47,0.11,7.57,0.16,,,,7.57,0.16,83.5
2024/08/10 23:20:00,0.0,7.65,0.11,7.76,0.18,,,,7.76,0.18,83.0
2024/08/10 23:25:00,0.0,7.32,0.1,7.34,0.22,,,,7.34,0.22,82.0
2024/08/10 23:30:00,0.0,7.79,0.11,7.61,0.19,,,,7.61,0.19,81.0
2024/08/10 23:35:00,0.0,7.16,0.11,7.29,0.18,,,,7.29,0.18,80.5
2024/08/10 23:40:00,0.0,7.44,0.09,8.01,0.13,,,,8.01,0.13,80.0
2024/08/10 23:45:00,0.0,7.36,0.11,7.46,0.17,,,,7.46,0.17,79.5
2024/08/10 23:50:00,0.0,7.63,0.11,7.73,0.17,,,,7.73,0.17,79.0
2024/08/10 23:55:00,0.0,7.54,0.11,7.67,0.16,,,,7.67,0.16,78.5
2024/08/11 00:00:00,0.0,7.27,0.1,7.38,0.15,,,,7.38,0.15,77.5
2024/08/11 00:05:00,0.0,7.17,0.1,7.28,0.17,,,,7.28,0.17,76.5
2024/08/11 00:10:00,0.0,3.3,0.08,3.35,0.18,,,,3.35,0.18,76.0
2024/08/11 00:15:00,0.0,3.24,0.07,3.3,0.18,,,,3.3,0.18,76.0
2024/08/11 00:20:00,0.0,2.97,0.07,3.07,0.15,,,,3.07,0.15,75.5
2024/08/11 00:25:00,0.0,3.41,0.08,3.42,0.15,,,,3.42,0.15,75.0
2024/08/11 00:30:00,0.0,3.21,0.08,3.25,0.15,,,,3.25,0.15,75.0
2024/08/11 00:35:00,0.0,3.22,0.07,3.29,0.17,,,,3.29,0.17,75.0
2024/08/11 00:40:00,0.0,3.04,0.07,3.06,0.18,,,,3.06,0.18,74.5
2024/08/11 00:43:39,,,,,,Sunny,,,,,
2024/08/11 00:45:00,0.0,3.27,0.08,3.38,0.18,,,,3.38,0.18,74.0
2024/08/11 00:50:00,0.0,3.15,0.08,3.22,0.15,,,,3.22,0.15,74.0
2024/08/11 00:55:00,0.0,3.12,0.07,3.15,0.17,,,,3.15,0.17,73.5
2024/08/11 01:00:00,0.0,3.81,0.08,3.85,0.18,,,,3.85,0.18,73.0
2024/08/11 01:05:00,0.0,4.42,0.1,4.43,0.15,,,,4.43,0.15,73.0
2024/08/11 01:10:00,0.0,3.33,0.08,3.34,0.15,,,,3.34,0.15,73.0
2024/08/11 01:15:00,0.0,3.15,0.08,3.24,0.15,,,,3.24,0.15,72.0
2024/08/11 01:20:00,0.0,3.31,0.07,3.41,0.14,,,,3.41,0.14,72.0
2024/08/11 01:25:00,0.0,3.08,0.08,3.11,0.17,,,,3.11,0.17,72.0
2024/08/11 01:30:00,0.0,3.26,0.07,3.24,0.2,,,,3.24,0.2,71.5
2024/08/11 01:35:00,0.0,3.63,0.09,3.64,0.17,,,,3.64,0.17,71.0
2024/08/11 01:40:00,0.0,3.37,0.08,3.44,0.17,,,,3.44,0.17,71.0
2024/08/11 01:45:00,0.0,3.41,0.08,3.46,0.16,,,,3.46,0.16,70.5
2024/08/11 01:50:00,0.0,3.24,0.08,3.3,0.16,,,,3.3,0.16,70.0
2024/08/11 01:55:00,0.0,3.29,0.08,3.29,0.17,,,,3.29,0.17,70.0
2024/08/11 02:00:00,0.0,3.23,0.08,3.29,0.18,,,,3.29,0.18,70.0
2024/08/11 02:05:00,0.0,3.13,0.07,3.18,0.16,,,,3.18,0.16,69.0
2024/08/11 02:10:00,0.0,3.48,0.09,3.53,0.16,,,,3.53,0.16,69.0
2024/08/11 02:15:00,0.0,3.26,0.08,3.32,0.15,,,,3.32,0.15,69.0
2024/08/11 02:20:00,0.0,3.21,0.08,3.24,0.17,,,,3.24,0.17,68.5
2024/08/11 02:25:00,0.0,3.35,0.08,3.28,0.18,,,,3.28,0.18,68.0
2024/08/11 02:30:00,0.0,3.05,0.08,3.12,0.2,,,,3.12,0.2,67.5
2024/08/11 02:35:00,0.0,3.33,0.08,3.37,0.18,,,,3.37,0.18,67.5
2024/08/11 02:40:00,0.0,3.81,0.09,3.39,0.19,,,,3.39,0.19,67.0
2024/08/11 02:45:00,0.0,3.51,0.08,3.63,0.16,,,,3.63,0.16,67.0
2024/08/11 02:50:00,0.0,3.45,0.08,3.54,0.17,,,,3.54,0.17,66.5
2024/08/11 02:55:00,0.0,3.2,0.08,3.27,0.18,,,,3.27,0.18,66.5
2024/08/11 03:00:00,0.0,3.2,0.08,3.26,0.15,,,,3.26,0.15,66.0
2024/08/11 03:05:00,0.0,3.1,0.08,3.13,0.15,,,,3.13,0.15,66.0
2024/08/11 03:10:00,0.0,3.27,0.08,3.32,0.15,,,,3.32,0.15,65.5
2024/08/11 03:15:00,0.0,3.37,0.08,3.48,0.17,,,,3.48,0.17,65.0
2024/08/11 03:20:00,0.0,3.8,0.08,3.83,0.16,,,,3.83,0.16,65.0
2024/08/11 03:25:00,0.0,4.76,0.06,4.89,0.17,,,,4.89,0.17,64.5
2024/08/11 03:30:00,0.0,4.85,0.08,4.99,0.17,,,,4.99,0.17,64.0
2024/08/11 03:35:00,0.0,3.29,0.08,3.38,0.16,,,,3.38,0.16,64.0
2024/08/11 03:40:00,0.0,3.16,0.08,3.25,0.15,,,,3.25,0.15,63.5
2024/08/11 03:43:38,,,,,,Sunny,,,,,
2024/08/11 03:45:00,0.0,4.59,0.11,4.64,0.16,,,,4.64,0.16,63.0
2024/08/11 03:50:00,0.0,6.72,0.11,6.82,0.17,,,,6.82,0.17,62.5
2024/08/11 03:55:00,0.0,3.56,0.09,3.65,0.18,,,,3.65,0.18,62.0
2024/08/11 04:00:00,0.0,3.11,0.08,3.16,0.18,,,,3.16,0.18,61.5
2024/08/11 04:05:00,0.0,3.36,0.08,3.36,0.19,,,,3.36,0.19,61.5
2024/08/11 04:10:00,0.0,3.32,0.08,3.36,0.19,,,,3.36,0.19,61.0
2024/08/11 04:15:00,0.0,3.23,0.08,3.3,0.18,,,,3.3,0.18,61.0
2024/08/11 04:20:00,0.0,3.31,0.08,3.35,0.17,,,,3.35,0.17,60.5
2024/08/11 04:25:00,0.01,3.05,0.08,3.07,0.18,,,,3.07,0.18,60.5
2024/08/11 04:30:00,0.04,4.18,0.11,4.17,0.2,,,,4.17,0.2,60.0
2024/08/11 04:35:00,0.06,3.39,0.08,3.44,0.16,,,,3.44,0.16,59.5
2024/08/11 04:40:00,0.09,4.04,0.08,3.45,0.16,,,,3.45,0.16,59.0
2024/08/11 04:45:00,0.12,4.1,0.09,3.76,0.22,,,,3.76,0.22,59.0
2024/08/11 04:50:00,0.2,3.34,0.07,3.49,0.16,,,,3.49,0.16,58.5
2024/08/11 04:55:00,0.21,3.06,0.07,3.11,0.16,,,,3.11,0.16,58.0
2024/08/11 05:00:00,0.22,2.73,0.07,2.75,0.18,,,,2.75,0.18,58.0
2024/08/11 05:05:00,0.25,2.47,0.07,2.51,0.19,,,,2.51,0.19,58.0
2024/08/11 05:10:00,0.3,1.39,0.05,1.45,0.09,,,,1.45,0.09,57.5
2024/08/11 05:15:00,0.4,1.99,0.02,1.99,0.16,,,,1.99,0.16,57.5
2024/08/11 05:20:00,0.22,1.47,0.02,1.35,0.12,,,,1.35,0.12,57.5
2024/08/11 05:25:00,0.25,1.86,0.06,1.7,0.18,,,,1.7,0.18,57.0
2024/08/11 05:30:00,0.43,1.81,0.06,1.58,0.13,,,,1.58,0.13,57.0
2024/08/11 05:35:00,1.07,1.4,0.06,0.62,0.11,,,,0.62,0.11,57.0
2024/08/11 05:40:00,1.04,1.47,0.06,0.73,0.08,,,,0.73,0.08,57.0
2024/08/11 05:45:00,1.47,1.63,0.06,0.49,0.08,,,,0.49,0.08,57.0
2024/08/11 05:50:00,1.43,1.59,0.06,0.45,0.07,,,,0.45,0.07,57.0
2024/08/11 05:55:00,2.29,1.47,0.06,-0.41,0.06,,0.41,,,0.06,57.0
2024/08/11 06:00:00,3.26,1.6,0.05,-1.22,0.05,,1.22,,,0.05,57.0
2024/08/11 06:05:00,4.03,1.27,0.02,-1.49,0.04,,1.49,,,0.04,57.0
2024/08/11 06:10:00,4.82,1.78,0.02,-2.61,0.05,,2.61,,,0.05,57.0
2024/08/11 06:15:00,5.82,1.83,0.02,-3.0,0.02,,3.0,,,0.02,57.5
2024/08/11 06:20:00,6.68,1.28,0.02,-4.95,0.04,,4.95,,,0.04,58.0
2024/08/11 06:25:00,7.18,1.56,0.04,-5.16,0.05,,5.16,,,0.05,58.0
2024/08/11 06:30:00,8.23,1.53,0.04,-6.29,0.06,,6.29,,,0.06,58.5
2024/08/11 06:35:00,8.72,1.56,0.05,-6.76,0.08,,6.76,,,0.08,59.0
2024/08/11 06:40:00,9.83,1.38,0.05,-8.03,0.05,,8.03,,,0.05,60.0
2024/08/11 06:43:39,,,,,,Sunny,,,,,
2024/08/11 06:45:00,10.91,1.69,0.06,-8.8,0.06,,8.8,,,0.06,60.5
2024/08/11 06:50:00,12.01,2.78,0.06,-8.8,0.06,,8.8,,,0.06,61.0
2024/08/11 06:55:00,13.37,1.53,0.0,-11.29,0.06,,11.29,,,0.06,62.0
2024/08/11 07:00:00,14.54,1.61,0.0,-12.44,0.06,,12.44,,,0.06,63.5
2024/08/11 07:05:00,16.12,1.54,0.02,-13.99,0.05,,13.99,,,0.05,65.0
2024/08/11 07:10:00,16.71,1.83,0.02,-14.33,0.06,,14.33,,,0.06,65.5
2024/08/11 07:15:00,17.9,1.61,0.04,-15.72,0.05,,15.72,,,0.05,67.0
2024/08/11 07:20:00,18.52,1.81,0.04,-16.1,0.06,,16.1,,,0.06,68.0
2024/08/11 07:25:00,20.02,2.05,0.05,-17.71,0.06,,17.71,,,0.06,69.0
2024/08/11 07:30:00,21.65,1.46,0.04,-19.7,0.06,,19.7,,,0.06,71.0
2024/08/11 07:35:00,23.06,1.33,0.05,-20.69,0.03,,20.69,,,0.03,73.0
2024/08/11 07:40:00,24.61,1.84,0.06,-22.27,0.06,,22.27,,,0.06,75.0
2024/08/11 07:45:00,25.94,1.76,0.05,-23.66,0.06,,23.66,,,0.06,77.0
2024/08/11 07:50:00,26.63,1.45,0.04,-24.08,0.0,,24.08,,,0.0,78.5
2024/08/11 07:55:00,28.02,1.45,0.05,-25.94,0.05,,25.94,,,0.05,81.0
2024/08/11 08:00:00,29.45,1.86,0.05,-26.94,0.05,,26.94,,,0.05,83.5
2024/08/11 08:05:00,30.08,1.06,0.04,-28.39,0.04,,28.39,,,0.04,85.0
2024/08/11 08:10:00,31.35,1.72,0.02,-28.91,0.05,,28.91,,,0.05,88.0
2024/08/11 08:15:00,30.9,0.69,0.0,-29.46,0.0,,29.46,,,0.0,90.5
2024/08/11 08:20:00,31.18,0.82,0.0,-29.5,-0.06,,29.5,0.06,,,93.0
2024/08/11 08:25:00,32.3,1.82,0.0,-29.66,0.08,,29.66,,,0.08,96.0
2024/08/11 08:30:00,18.73,2.26,0.0,-15.75,0.05,,15.75,,,0.05,98.0
2024/08/11 08:35:00,15.8,2.38,0.0,-12.78,0.07,,12.78,,,0.07,98.5
2024/08/11 08:40:00,12.84,2.09,0.0,-9.94,0.08,,9.94,,,0.08,99.0
2024/08/11 08:45:00,6.99,1.33,0.0,-4.98,0.06,,4.98,,,0.06,99.5
2024/08/11 08:50:00,2.14,1.38,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/11 08:55:00,1.6,1.04,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 09:00:00,1.72,0.94,0.0,0.0,0.01,,,,,0.01,100.0
2024/08/11 09:05:00,2.13,1.32,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/11 09:10:00,2.39,1.65,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/11 09:15:00,1.35,0.29,0.0,0.0,-0.18,,,0.18,,,100.0
2024/08/11 09:20:00,2.63,1.91,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 09:25:00,2.43,1.71,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 09:30:00,2.11,1.33,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/11 09:35:00,2.03,1.25,0.0,0.0,0.01,,,,,0.01,100.0
2024/08/11 09:40:00,2.16,1.44,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 09:43:40,,,,,,Sunny,,,,,
2024/08/11 09:45:00,2.91,2.18,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 09:50:00,2.32,1.56,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/11 09:55:00,6.12,5.35,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/11 10:00:00,2.12,1.35,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/11 10:05:00,2.37,1.61,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 10:10:00,2.61,1.85,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 10:15:00,2.63,1.89,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/11 10:20:00,3.07,2.32,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 10:25:00,2.6,1.93,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 10:30:00,2.45,1.72,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 10:35:00,2.79,2.08,0.0,0.0,0.09,,,,,0.09,100.0
2024/08/11 10:40:00,1.91,1.3,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 10:45:00,2.39,1.73,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 10:50:00,2.62,1.95,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 10:55:00,2.79,2.09,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/11 11:00:00,2.34,1.52,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 11:05:00,1.89,1.09,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 11:10:00,1.93,1.16,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/11 11:15:00,2.27,1.54,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 11:20:00,2.72,2.05,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 11:25:00,2.31,1.69,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 11:30:00,1.75,1.17,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 11:35:00,2.15,1.55,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 11:40:00,2.05,1.35,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 11:45:00,2.48,1.84,0.0,0.0,0.08,,,,,0.08,100.0
2024/08/11 11:50:00,3.77,3.02,0.0,0.0,0.02,,,,,0.02,100.0
2024/08/11 11:55:00,2.3,1.7,0.0,0.0,0.06,,,,,0.06,100.0
2024/08/11 12:00:00,2.01,1.31,0.0,0.0,0.03,,,,,0.03,100.0
2024/08/11 12:05:00,1.57,0.76,0.0,0.0,0.01,,,,,0.01,100.0
2024/08/11 12:10:00,2.36,1.73,0.0,0.0,0.07,,,,,0.07,100.0
2024/08/11 12:15:00,2.7,2.04,0.0,0.0,0.05,,,,,0.05,100.0
2024/08/11 12:20:00,2.49,1.86,0.0,0.0,0.04,,,,,0.04,100.0
2024/08/11 12:25:00,2.43,1.75,0.0,0.0,0.07,,,,,0.07,100.0
